Patroling Sections:
[-290.705420514, 214.813821,0] -> [-290.705420514, -185.186179,0] -> 
[-377.307960892, 264.813821,0] -> [-377.307960892, -235.186179,0] -> 
[-463.910501271, 314.813821,0] -> [-463.910501271, -285.186179,0] -> 
[-550.513041649, 364.813821,0] -> [-550.513041649, -335.186179,0] -> 
[-637.115582028, 414.813821,0] -> [-637.115582028, -385.186179,0] -> 
[-723.718122406, 464.813821,0] -> [-723.718122406, -435.186179,0] -> 
[-810.320662784, 514.813821,0] -> [-810.320662784, -485.186179,0] -> 
[-810.320662784, -485.186179,0] -> [-810.320662784, 514.813821,0] -> 
[-723.718122406, -435.186179,0] -> [-723.718122406, 464.813821,0] -> 
[-637.115582028, -385.186179,0] -> [-637.115582028, 414.813821,0] -> 
[-550.513041649, -335.186179,0] -> [-550.513041649, 364.813821,0] -> 
[-463.910501271, -285.186179,0] -> [-463.910501271, 314.813821,0] -> 
[-377.307960892, -235.186179,0] -> [-377.307960892, 264.813821,0] -> 
[-290.705420514, -185.186179,0] -> [-290.705420514, 214.813821,0] -> 
 End 

0: -290.705420514, -185.186179, 0 {90, 0} -> -290.705420514, 214.813821, 0
779: -720.353848332017, 204.479388650704, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
780: -720.444466998272, 187.249626950166, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
781: -720.535085664527, 170.019865249628, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
782: -720.625704330783, 152.790103549090, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
783: -720.716322997038, 135.560341848552, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
784: -720.806941663293, 118.330580148014, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
785: -720.897560329548, 101.100818447476, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
786: -720.988178995804, 83.871056746938, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
787: -721.078797662059, 66.641295046400, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
788: -721.169416328314, 49.411533345862, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
789: -721.260034994570, 32.181771645324, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
790: -721.350653660825, 14.952009944786, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
791: -721.441272327080, -2.277751755752, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
792: -721.531890993336, -19.507513456290, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
793: -721.622509659591, -36.737275156828, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
794: -721.713128325846, -53.967036857366, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
795: -721.803746992102, -71.196798557904, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
796: -721.894365658357, -88.426560258442, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
797: -721.984984324612, -105.656321958980, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
798: -722.075602990868, -122.886083659518, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
799: -722.166221657123, -140.115845360056, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
800: -722.256840323378, -157.345607060594, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
801: -722.347458989634, -174.575368761132, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
802: -722.438077655889, -191.805130461670, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
803: -722.528696322144, -209.034892162208, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
804: -722.619314988400, -226.264653862746, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
805: -722.709933654655, -243.494415563284, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
806: -722.800552320910, -260.724177263822, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
807: -722.891170987166, -277.953938964360, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
808: -722.981789653421, -295.183700664898, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
809: -723.072408319676, -312.413462365436, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
810: -723.163026985932, -329.643224065974, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
811: -723.253645652187, -346.872985766512, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
812: -723.344264318442, -364.102747467051, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
813: -723.434882984698, -381.332509167589, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
814: -723.434882984698, -381.332509167589, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
815: -723.450214001072, -384.247468851690, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
816: -723.496207050196, -392.992347903994, 0.000000000000 {269.698659834129, 269.698659834129} -> -723.718122405996, -435.186178999998, 0.000000000000
817: -723.496207050196, -392.992347903994, 0.000000000000 {232.573110834129, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
818: -723.496207050196, -392.992347903994, 0.000000000000 {269.698659834129, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
819: -723.496207050196, -392.992347903994, 0.000000000000 {306.824208834129, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
820: -723.496207050196, -392.992347903994, 0.000000000000 {343.949757834129, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
821: -723.496207050196, -392.992347903994, 0.000000000000 {21.075306834129, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
822: -723.496207050196, -392.992347903994, 0.000000000000 {58.200855834129, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
823: -723.773737216106, -390.090589470387, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
824: -724.606327713837, -381.385314169566, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
825: -726.246754732235, -364.233582501967, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
826: -727.887181750634, -347.081850834369, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
827: -729.527608769033, -329.930119166770, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
828: -731.168035787431, -312.778387499171, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
829: -732.808462805830, -295.626655831572, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
830: -734.448889824229, -278.474924163974, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
831: -736.089316842627, -261.323192496375, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
832: -737.729743861026, -244.171460828776, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
833: -739.370170879425, -227.019729161178, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
834: -741.010597897823, -209.867997493579, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
835: -742.651024916222, -192.716265825980, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
836: -744.291451934621, -175.564534158382, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
837: -745.931878953019, -158.412802490783, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
838: -747.572305971418, -141.261070823184, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
839: -749.212732989817, -124.109339155586, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
840: -750.853160008215, -106.957607487987, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
841: -752.493587026614, -89.805875820388, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
842: -754.134014045013, -72.654144152790, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
843: -755.774441063411, -55.502412485191, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
844: -757.414868081810, -38.350680817592, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
845: -759.055295100209, -21.198949149993, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
846: -760.695722118607, -4.047217482395, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
847: -762.336149137006, 13.104514185204, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
848: -763.976576155405, 30.256245852803, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
849: -765.617003173803, 47.407977520401, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
850: -767.257430192202, 64.559709188000, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
851: -768.897857210601, 81.711440855599, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
852: -770.538284228999, 98.863172523197, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
853: -772.178711247398, 116.014904190796, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
854: -773.819138265797, 133.166635858395, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
855: -775.459565284195, 150.318367525993, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
856: -777.099992302594, 167.470099193592, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
857: -778.740419320993, 184.621830861191, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
858: -780.380846339391, 201.773562528789, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
859: -782.021273357790, 218.925294196388, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
860: -783.661700376189, 236.077025863987, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
861: -785.302127394587, 253.228757531585, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
862: -786.942554412986, 270.380489199184, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
863: -788.582981431385, 287.532220866783, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
864: -790.223408449783, 304.683952534382, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
865: -791.863835468182, 321.835684201980, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
866: -793.504262486581, 338.987415869579, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
867: -795.144689504979, 356.139147537178, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
868: -796.785116523378, 373.290879204776, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
869: -798.425543541777, 390.442610872375, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
870: -800.065970560175, 407.594342539974, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
871: -801.706397578574, 424.746074207573, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
872: -803.346824596972, 441.897805875171, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
873: -804.987251615371, 459.049537542770, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
874: -804.987251615371, 459.049537542770, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
875: -805.264781781281, 461.951295976377, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
876: -806.097372279012, 470.656571277198, 0.000000000000 {95.463268810863, 95.463268810863} -> -810.320662784441, 514.813820999995, 0.000000000000
877: -806.097372279012, 470.656571277198, 0.000000000000 {132.588817810863, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
878: -806.097372279012, 470.656571277198, 0.000000000000 {169.714366810863, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
879: -806.097372279012, 470.656571277198, 0.000000000000 {206.839915810863, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
880: -806.097372279012, 470.656571277198, 0.000000000000 {243.965464810863, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
881: -806.110251773733, 467.741599730405, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
882: -806.148890257899, 458.996685090024, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
883: -806.225018454832, 441.766853271413, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
884: -806.301146651764, 424.537021452802, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
885: -806.377274848697, 407.307189634190, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
886: -806.453403045630, 390.077357815579, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
887: -806.529531242562, 372.847525996968, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
888: -806.605659439495, 355.617694178356, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
889: -806.681787636427, 338.387862359745, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
890: -806.757915833360, 321.158030541134, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
891: -806.834044030292, 303.928198722522, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
892: -806.910172227225, 286.698366903911, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
893: -806.986300424158, 269.468535085300, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
894: -807.062428621090, 252.238703266688, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
895: -807.138556818023, 235.008871448077, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
896: -807.214685014955, 217.779039629466, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
897: -807.290813211888, 200.549207810854, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
898: -807.366941408821, 183.319375992243, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
899: -807.443069605753, 166.089544173632, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
900: -807.519197802686, 148.859712355020, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
901: -807.595325999618, 131.629880536409, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
902: -807.671454196551, 114.400048717798, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
903: -807.747582393484, 97.170216899186, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
904: -807.823710590416, 79.940385080575, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
905: -807.899838787349, 62.710553261964, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
906: -807.975966984281, 45.480721443352, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
907: -808.052095181214, 28.250889624741, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
908: -808.128223378146, 11.021057806130, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
909: -808.204351575079, -6.208774012482, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
910: -808.280479772012, -23.438605831093, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
911: -808.356607968944, -40.668437649704, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
912: -808.432736165877, -57.898269468316, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
913: -808.508864362809, -75.128101286927, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
914: -808.584992559742, -92.357933105538, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
915: -808.661120756675, -109.587764924150, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
916: -808.737248953607, -126.817596742761, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
917: -808.813377150540, -144.047428561372, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
918: -808.889505347472, -161.277260379984, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
919: -808.965633544405, -178.507092198595, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
920: -809.041761741337, -195.736924017206, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
921: -809.117889938270, -212.966755835818, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
922: -809.194018135203, -230.196587654429, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
923: -809.270146332135, -247.426419473040, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
924: -809.346274529068, -264.656251291652, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
925: -809.422402726000, -281.886083110263, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
926: -809.498530922933, -299.115914928874, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
927: -809.574659119865, -316.345746747486, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
928: -809.650787316798, -333.575578566097, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
929: -809.726915513730, -350.805410384708, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
930: -809.803043710663, -368.035242203320, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
931: -809.879171907595, -385.265074021931, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
932: -809.955300104528, -402.494905840542, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
933: -810.031428301460, -419.724737659154, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
934: -810.107556498393, -436.954569477765, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
935: -810.107556498393, -436.954569477765, 0.000000000000 {269.746846281016, 269.746846281016} -> -810.320662784440, -485.186178999998, 0.000000000000
936: -810.107556498393, -436.954569477765, 0.000000000000 {306.872395281016, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
937: -810.107556498393, -436.954569477765, 0.000000000000 {343.997944281016, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
938: -810.107556498393, -436.954569477765, 0.000000000000 {21.123493281016, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
939: -810.107556498393, -436.954569477765, 0.000000000000 {58.249042281016, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
940: -810.108209183242, -434.039569550835, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
941: -810.110167237789, -425.294569770045, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
942: -810.114025131425, -408.064570201947, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
943: -810.117883025061, -390.834570633849, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
944: -810.121740918697, -373.604571065751, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
945: -810.125598812333, -356.374571497653, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
946: -810.129456705969, -339.144571929555, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
947: -810.133314599605, -321.914572361457, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
948: -810.137172493241, -304.684572793359, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
949: -810.141030386877, -287.454573225261, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
950: -810.144888280513, -270.224573657163, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
951: -810.148746174149, -252.994574089065, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
952: -810.152604067785, -235.764574520967, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
953: -810.156461961421, -218.534574952869, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
954: -810.160319855057, -201.304575384771, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
955: -810.164177748693, -184.074575816673, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
956: -810.168035642329, -166.844576248575, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
957: -810.171893535965, -149.614576680477, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
958: -810.175751429601, -132.384577112379, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
959: -810.179609323237, -115.154577544281, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
960: -810.183467216873, -97.924577976183, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
961: -810.187325110509, -80.694578408085, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
962: -810.191183004145, -63.464578839987, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
963: -810.195040897781, -46.234579271889, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
964: -810.198898791417, -29.004579703791, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
965: -810.202756685053, -11.774580135693, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
966: -810.206614578689, 5.455419432405, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
967: -810.210472472325, 22.685419000503, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
968: -810.214330365961, 39.915418568601, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
969: -810.218188259597, 57.145418136699, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
970: -810.222046153233, 74.375417704797, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
971: -810.225904046869, 91.605417272895, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
972: -810.229761940505, 108.835416840993, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
973: -810.233619834141, 126.065416409091, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
974: -810.237477727777, 143.295415977189, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
975: -810.241335621413, 160.525415545287, 0.000000000000 {90.012828846489, 90.012828846489} -> -810.320662784441, 514.813820999995, 0.000000000000
